ref_id,SATS_score,GCSE_grade,GCE_AS_grade,Alevel_Maths_grade
1002936,112,6,C,A
1002148,104,4,D,C
1005570,109,6,B,A*
1000698,112,6,A,A*
1007493,92,2,E,D
1006704,108,6,D,B
1002502,110,5,B,A
1007806,99,3,C,C
1002460,120,7,B,A*
1001904,100,4,C,B
1001922,110,5,C,A
1003461,107,5,C,A
1007721,108,4,C,B
1002664,94,3,D,C
1002429,95,1,U,E
1002843,114,8,A,A*
1008295,101,2,E,D
1006390,97,3,E,D
1009695,87,3,U,E
1008902,96,4,D,C
1009011,87,2,E,E
1008066,115,8,A,A*
1000372,116,7,A,A*
1005672,98,3,C,C
1004716,120,8,A,A*
1008278,115,6,A,A*
1005375,108,4,C,B
1009300,89,1,U,U
1002540,120,8,A,A*
1009665,88,4,U,E
1003995,99,2,E,D
1001041,120,6,A,A*
1000792,120,7,A,A*
1005516,112,7,A,A*
1004155,112,7,C,A*
1008899,109,7,A,A*
1006631,111,5,A,A*
1007155,114,6,A,A*
1005210,108,6,C,A
1009728,102,5,B,A
1002983,104,5,C,B
1000195,101,3,D,C
1007324,104,4,B,A
1003744,92,3,U,E
1001504,107,5,C,A
1006731,96,2,D,D
1009516,97,3,E,D
1000156,96,6,C,B
1006644,115,7,A,A*
1004759,115,6,B,A*
1001802,91,2,E,E
1000151,96,4,D,C
1002809,109,7,A,A*
1009867,100,4,E,C
1002462,105,6,D,B
1001878,112,5,B,A*
1006374,92,3,D,D
1003258,105,5,D,B
1008335,93,3,U,E
1004956,99,5,B,A
1002375,106,6,C,A
1006202,91,3,U,E
1004620,111,4,B,A
1006812,99,3,D,C
1004184,115,6,D,A
1001947,108,6,C,A
1005927,116,7,B,A*
1009956,109,6,C,A
1007747,97,3,D,C
1008594,104,4,C,B
1001741,109,5,D,B
1009124,109,4,C,B
1003513,105,5,C,B
1005470,101,3,E,D
1007215,98,2,E,D
1009263,95,3,U,D
1008866,120,6,A,A*
1007673,98,2,U,E
1000626,99,2,D,C
1004460,101,4,D,C
1008498,114,6,B,A*
1003401,104,6,E,B
1004942,118,7,B,A*
1001165,103,5,D,B
1000681,107,5,B,A
1004124,100,3,E,D
1006859,120,8,A,A*
1004232,93,3,D,D
1009688,107,6,C,A
1007432,110,5,C,A
1005371,103,6,C,A
1004683,106,4,B,A
1004844,96,4,C,C
1007842,113,4,B,A
1004417,108,4,C,B
1004504,112,5,B,A*
1008223,120,8,A,A*
1005244,101,5,B,A
1001910,92,2,E,D
1009277,105,4,C,B
1007049,120,9,A,A*
1006787,98,4,E,C
1006600,119,7,B,A*
1007200,114,8,A,A*
1009423,101,4,D,C
1001529,110,6,B,A*
1006688,118,7,B,A*
1004891,101,4,C,B
1001519,107,4,D,B
1002200,99,4,D,C
1007502,98,3,D,C
1009033,104,3,C,B
1006235,95,3,E,D
1008238,106,4,D,B
1004701,99,4,D,C
1005926,111,4,B,A
1008167,92,3,E,D
1002352,111,6,B,A*
1006933,111,5,B,A*
1001601,86,3,U,E
1009295,110,5,B,A
1004401,114,5,B,A*
1009262,97,3,D,C
1005205,110,7,A,A*
1004503,108,6,C,A
1004810,98,3,D,C
1008537,101,4,C,B
1008859,108,5,C,A
1004592,104,4,D,C
1003737,109,5,C,A
1004023,94,2,D,D
1005721,107,4,B,A
1007428,98,3,U,D
1007112,105,6,C,A
1005063,100,4,E,C
1009224,102,5,E,C
1004220,119,7,B,A*
1003747,119,7,B,A*
1008619,108,5,C,A
1004721,94,3,C,C
1005558,105,4,D,B
1003376,117,6,A,A*
1008583,108,5,D,B
1002619,120,9,A,A*
1006975,108,6,B,A*
1000549,108,5,C,A
1009581,100,4,D,C
1004737,112,5,D,B
1009201,103,5,C,B
1007798,110,5,C,A
1000973,112,5,B,A*
1009973,97,4,E,C
1008201,92,3,E,D
1007836,89,2,E,E
1005335,105,5,B,A
1007886,94,3,D,C
1007737,94,2,U,E
1000299,110,4,C,B
1008141,120,8,A,A*
1005193,108,5,C,A
1001318,117,6,B,A*
1008020,100,5,C,B
1007094,101,5,D,B
1005652,110,6,A,A*
1008927,101,4,D,C
1000414,106,7,C,A
1006431,106,5,C,B
1009690,100,4,D,C
1006353,113,7,B,A*
1007812,101,6,C,B
1007291,92,3,C,C
1000841,106,5,E,C
1002968,96,2,C,C
1004861,104,6,C,A
1007642,102,4,D,C
1008595,112,6,A,A*
1004326,105,5,B,A
1004370,104,4,C,B
1003058,108,6,C,A
1005171,114,6,A,A*
1008640,106,5,B,A
1009091,105,6,D,B
1002335,92,3,E,D
1004068,99,4,E,C
1008091,104,5,C,B
1002400,100,4,D,C
1009923,101,4,D,C
1009526,107,5,C,A
1000474,111,6,C,A
1003975,105,4,C,B
1009383,114,6,B,A*
1008023,107,4,C,B
1007783,92,2,U,E
1008153,98,3,E,D
1008181,106,3,B,B
1002420,93,1,D,D
1003816,108,5,B,A
1007121,118,8,B,A*
1009949,116,6,B,A*
1003920,105,5,D,B
1004941,120,5,A,A*
1009127,102,4,C,B
1001102,99,3,D,C
1002171,101,4,C,B
1008943,100,6,C,B
1003254,112,4,D,B
1006579,108,6,C,A
1009683,106,5,C,B
1002692,103,6,D,B
1005199,107,7,B,A*
1004506,115,6,B,A*
1007668,113,6,B,A*
1008831,92,1,E,E
1002458,84,1,U,U
1009819,117,6,B,A*
1004991,98,4,E,C
1003505,104,3,C,B
1002686,92,3,U,E
1002382,92,1,U,E
1008129,114,5,B,A*
1005534,115,6,A,A*
1004513,103,4,C,B
1008810,89,1,E,E
1007628,101,4,D,C
1009397,110,6,C,A
1002651,91,3,E,D
1003119,107,4,B,A
1008232,109,3,D,C
1003408,108,5,C,A
1006136,103,5,C,B
1009692,98,4,E,C
1000834,114,6,B,A*
1007558,106,4,C,B
1000181,103,5,C,B
1004961,103,3,D,C
1008582,98,5,D,C
1008274,102,5,E,C
1002960,101,6,C,B
1001459,113,7,B,A*
1003895,95,3,E,D
1000960,91,4,U,D
1007044,113,7,B,A*
1006360,98,5,C,B
1000312,100,3,D,C
1000065,116,6,B,A*
1008727,102,5,C,B
1005527,120,7,A,A*
1003549,112,6,C,A
1001628,101,3,E,D
1005531,118,9,B,A*
1009634,96,5,D,C
1003222,110,6,C,A
1007251,107,6,B,A*
1006004,118,7,A,A*
1000466,120,8,A,A*
1000184,107,4,C,B
1001638,98,4,E,C
1002033,105,6,D,B
1000159,101,5,D,B
1004678,120,6,A,A*
1009002,99,4,C,B
1001121,100,3,C,C
1001265,104,5,C,B
1001857,95,1,E,E
1004693,95,2,D,D
1001532,114,8,A,A*
1003932,99,4,C,B
1001308,96,3,E,D
1003446,107,6,C,A
1003892,113,7,B,A*
1009133,108,7,B,A*
1006495,114,6,B,A*
1007466,101,4,E,C
1005751,91,3,U,E
1001233,120,6,A,A*
1007444,101,5,C,B
1007961,108,4,C,B
1007794,114,8,B,A*
1007368,103,6,D,B
1001660,110,7,C,A*
1002032,120,7,A,A*
1001155,100,3,E,D
1003152,110,5,A,A*
1001662,105,5,D,B
1000821,106,6,C,A
1006203,116,8,A,A*
1006544,112,4,C,A
1003557,110,6,A,A*
1001992,115,4,B,A
1000101,101,5,D,B
1000870,97,4,D,C
1005511,93,3,E,D
1002174,88,2,U,E
1007060,111,8,A,A*
1001421,94,2,D,D
1008990,103,5,D,B
1006549,104,4,B,A
1005415,107,6,C,A
1009914,113,6,B,A*
1005601,105,5,B,A
1006340,100,3,D,C
1006234,99,3,D,C
1004245,104,6,D,B
1002409,102,4,C,B
1008497,120,7,A,A*
1001253,110,7,D,A
1005715,111,5,C,A
1000854,110,5,C,A
1007229,112,6,A,A*
1007433,105,5,C,B
1009994,96,4,D,C
1001357,104,7,C,A
1007656,102,4,E,C
1005553,100,5,D,B
1004605,112,5,C,A
1007422,118,7,A,A*
1004954,100,4,C,B
1002223,106,4,B,A
1001272,116,8,B,A*
1006695,101,5,C,B
1006369,120,9,A,A*
1009678,117,6,C,A*
1003157,93,1,E,E
1002707,117,5,C,A
1004146,111,6,C,A
1007447,113,6,A,A*
1001244,109,6,B,A*
1001385,106,4,B,A
1009378,97,2,D,D
1007846,102,4,D,C
1009859,94,2,C,C
1005797,110,4,D,B
1005871,109,6,C,A
1005746,117,6,A,A*
1004675,108,5,C,A
1007177,95,3,E,D
1000146,109,5,D,B
1001797,118,8,A,A*
1006089,100,3,D,C
1008865,100,4,C,B
1009244,105,5,B,A
1001481,97,2,E,D
1007878,114,6,B,A*
1004886,108,4,D,B
1007394,109,5,B,A
1002246,94,4,D,C
1005351,98,5,C,B
1007652,111,5,A,A*
1005644,103,4,D,C
1007766,118,8,A,A*
1005052,100,4,C,B
1003680,105,6,C,A
1005071,112,5,B,A*
1008340,87,2,E,E
1005282,88,2,U,E
1007283,91,2,U,E
1005864,119,5,A,A*
1005178,98,3,E,D
1009579,120,9,A,A*
1009487,101,4,D,C
1004260,110,6,B,A*
1002912,120,7,B,A*
1008787,120,7,A,A*
1000882,120,9,A,A*
1005175,113,7,A,A*
1007199,112,7,B,A*
1003726,108,5,B,A
1009852,113,7,C,A*
1008247,102,5,E,C
1009621,100,4,D,C
1003296,109,4,D,B
1006393,109,4,C,B
1007626,102,5,D,B
1009425,114,6,A,A*
1002290,112,7,A,A*
1001359,109,6,D,B
1006422,120,6,B,A*
1001713,99,2,C,C
1007912,104,4,E,C
1004318,97,3,D,C
1007865,86,3,E,E
1001767,104,4,B,A
1008920,109,5,C,A
1004997,116,8,A,A*
1002855,112,6,C,A
1004798,99,3,D,C
1004440,119,7,B,A*
1008748,119,6,B,A*
1003496,101,5,B,A
1005232,100,6,D,B
1007292,95,3,D,C
1006592,100,3,D,C
1001306,115,7,C,A*
1008605,120,8,A,A*
1003764,119,7,B,A*
1006204,103,5,D,B
1003562,93,4,E,D
1002132,102,4,B,B
1000612,92,2,U,E
1003692,106,5,C,B
1008064,99,3,C,C
1007555,104,4,D,C
1002996,96,1,U,E
1001989,114,6,B,A*
1002778,101,5,E,C
1002055,98,3,U,D
1007099,86,1,E,E
1006574,103,5,C,B
1007610,120,7,A,A*
1003275,119,6,B,A*
1003272,104,4,C,B
1009545,101,4,D,C
1006869,113,5,E,B
1006950,98,4,E,C
1001520,103,6,C,A
1003289,115,6,B,A*
1000527,112,5,B,A*
1008054,108,4,D,B
1000508,103,4,D,C
1008261,102,3,E,C
1001995,102,3,E,C
1007983,104,4,E,C
1005744,109,6,C,A
1006036,114,6,B,A*
1000367,93,4,D,C
1001429,117,6,A,A*
1006972,99,4,D,C
1001849,105,5,E,C
1000387,96,5,E,C
1008851,82,1,U,U
1007279,117,6,A,A*
1007370,114,7,B,A*
1009231,103,4,D,C
1003625,106,4,D,B
1009561,108,4,C,B
1006541,94,2,U,E
1007238,99,3,C,C
1006598,114,6,A,A*
1006855,94,4,E,D
1009402,106,4,C,B
1003614,94,3,U,E
1008016,107,6,D,B
1009274,106,5,B,A
1003848,90,1,U,U
1000934,116,7,C,A*
1008660,103,4,C,B
1003214,96,3,D,C
1004566,106,5,D,B
1000925,116,6,A,A*
1007142,96,4,D,C
1002046,107,7,D,A
1009813,110,5,C,A
1004264,114,7,B,A*
1003370,105,5,D,B
1004692,99,4,C,B
1005049,97,4,C,B
1008368,103,4,E,C
1002705,98,3,E,D
1005454,80,1,U,U
1002258,115,5,D,A
1006547,116,6,B,A*
1007026,86,2,U,U
1004178,100,4,E,C
1000974,105,5,C,B
1001684,120,8,A,A*
1007306,103,6,C,A
1002245,99,3,D,C
1009961,98,5,D,C
1008694,117,6,A,A*
1009560,97,4,D,C
1003865,99,3,D,C
1003047,100,4,D,C
1008207,94,4,U,D
1009839,104,6,C,A
1003353,119,7,A,A*
1003696,104,5,C,B
1004754,101,6,C,B
1004016,105,3,D,C
1005749,100,4,E,C
1001038,113,6,A,A*
1007284,102,5,D,B
1002918,102,4,D,C
1002488,120,9,A,A*
1008878,106,6,B,A*
1003150,102,4,E,C
1000708,102,4,D,C
1004000,117,6,B,A*
1007135,105,8,C,A*
1004453,97,4,E,C
1005888,112,7,B,A*
1008890,97,3,C,C
1006743,120,7,A,A*
1003570,108,6,A,A*
1006317,99,5,C,B
1003277,113,6,A,A*
1000557,113,4,C,A
1002775,117,6,A,A*
1004568,113,6,C,A
1007450,97,3,E,D
1006789,107,3,E,C
1006160,114,7,B,A*
1001573,105,4,C,B
1003174,102,3,E,C
1004243,97,2,D,D
1006212,108,5,C,A
1005312,120,8,A,A*
1004491,98,4,D,C
1007490,106,6,B,A*
1003251,116,6,B,A*
1008224,109,5,C,A
1002580,100,7,C,A
1005162,98,4,E,C
1005750,111,6,C,A
1003024,107,6,C,A
1008495,113,7,B,A*
1003262,115,7,A,A*
1007441,120,9,A,A*
1007985,114,5,B,A*
1009597,107,4,C,B
1008047,107,5,C,A
1005991,107,4,E,C
1001136,101,4,C,B
1005110,101,3,C,C
1000483,111,5,C,A
1008929,119,7,A,A*
1008127,99,3,D,C
1008900,113,6,B,A*
1004270,113,6,B,A*
1004653,102,5,C,B
1003717,93,3,U,E
1000514,98,4,C,B
1005885,116,5,A,A*
1000462,103,4,E,C
1002143,100,4,D,C
1008559,99,4,D,C
1005673,111,6,C,A
1003528,104,5,C,B
1003248,98,5,D,C
1005223,102,4,C,B
1001731,98,4,D,C
1007141,104,3,E,C
1009276,112,8,A,A*
1001667,100,4,C,B
1002666,115,7,B,A*
1007841,116,6,B,A*
1002405,110,8,B,A*
1000475,99,5,D,C
1008146,105,4,B,A
1000334,104,4,D,C
1001443,104,4,D,C
1009142,108,4,C,B
1006088,99,3,D,C
1005614,116,7,A,A*
1007035,105,4,C,B
1003255,98,5,C,B
1008654,106,5,D,B
1009738,107,3,D,C
1009475,108,6,B,A*
1000566,106,5,C,B
1006602,116,8,B,A*
1009247,93,1,U,E
1000078,105,5,D,B
1007109,117,6,A,A*
1006603,95,5,D,C
1006645,96,4,C,C
1003746,110,5,B,A
1001507,102,6,C,A
1008019,110,5,C,A
1007158,111,6,C,A
1009101,105,6,B,A
1003845,119,8,B,A*
1007547,110,7,C,A*
1006166,105,4,C,B
1004744,108,7,B,A*
1003860,120,8,A,A*
1007365,107,3,E,C
1001354,97,3,D,C
1003861,120,8,C,A*
1008819,104,5,C,B
1001398,91,2,D,D
1001594,113,6,B,A*
1006208,102,3,D,C
1005235,99,5,D,C
1007557,109,5,B,A
1002496,104,4,C,B
1000630,108,5,C,A
1004085,107,5,D,B
1006622,108,5,C,A
1000587,100,4,D,C
1004964,110,6,C,A
1005576,106,6,B,A*
1001205,102,4,E,C
1009524,112,5,B,A*
1001434,102,4,D,C
1001152,116,7,B,A*
1001407,106,6,C,A
1002243,120,6,A,A*
1002233,100,5,D,B
1007299,110,6,D,A
1004063,108,5,C,A
1005479,102,5,C,B
1007169,109,7,A,A*
1003291,92,1,U,E
1004837,96,5,D,C
1005820,102,3,D,C
1003033,109,7,C,A*
1005547,119,6,A,A*
1000381,104,5,C,B
1005806,103,5,D,B
1003308,105,6,C,A
1004585,114,6,B,A*
1009730,100,3,D,C
1007222,109,5,D,B
1001643,114,6,A,A*
1007508,100,5,D,B
1007046,107,6,B,A*
1004304,108,7,B,A*
1009864,85,1,U,U
1004199,115,5,B,A*
1005562,97,2,E,D
1000397,90,3,E,D
1001510,107,7,B,A*
1003953,120,6,A,A*
1009429,104,4,D,C
1002717,118,6,B,A*
1001870,119,8,A,A*
1005172,116,7,B,A*
1000186,118,7,A,A*
1008570,113,6,C,A
1000798,100,4,B,B
1008017,92,1,D,D
1008074,103,4,D,C
1004708,100,4,D,C
1006925,120,8,A,A*
1003610,100,4,D,C
1007205,106,4,C,B
1004790,106,5,B,A
1003104,100,6,D,B
1005629,120,7,A,A*
1009788,102,3,D,C
1001126,108,5,B,A
1000645,103,5,D,B
1003259,92,2,E,D
1000349,96,3,D,C
1003328,104,4,B,A
1009590,101,4,B,B
1001011,97,4,D,C
1006346,94,3,D,C
1009666,103,4,D,C
1009874,87,2,U,E
1004300,110,6,B,A*
1008746,102,5,C,B
1006137,94,2,U,E
1004528,101,4,C,B
1002288,102,3,D,C
1002917,112,6,B,A*
1002164,118,7,B,A*
1003818,85,3,E,E
1002004,110,6,E,B
1000730,108,4,C,B
1005397,110,5,B,A
1008951,111,4,D,B
1008879,97,2,D,D
1003282,97,4,C,B
1008844,96,3,U,D
1005050,119,7,C,A*
1003460,101,5,B,A
1009138,120,7,A,A*
1008713,105,5,C,B
1009261,98,3,C,C
1000472,92,3,E,D
1001154,91,1,E,E
1009838,91,1,U,U
1002503,103,6,C,A
1001488,110,6,E,B
1004519,96,1,U,E
1003628,115,7,B,A*
1003915,99,3,D,C
1001952,102,5,C,B
1008749,117,7,A,A*
1002967,117,7,B,A*
1006854,105,5,C,B
1009857,100,3,D,C
1005839,90,1,U,U
1004261,101,4,E,C
1000449,104,4,D,C
1005985,99,5,D,C
1003052,102,5,D,B
1008479,101,4,B,B
1007339,105,4,C,B
1000524,104,4,E,C
1002020,103,6,C,A
1001419,111,6,A,A*
1001325,101,3,E,D
1007545,116,6,A,A*
1001302,102,4,D,C
1003985,106,5,C,B
1005697,109,8,A,A*
1003477,105,5,C,B
1005456,114,5,B,A*
1008839,102,5,C,B
1005183,96,3,B,B
1006050,108,5,C,A
1008646,96,3,E,D
1005520,107,5,D,B
1005801,110,5,C,A
1000850,104,5,D,B
1002597,106,5,C,B
1003698,87,1,U,U
1005641,103,3,E,C
1004090,104,5,D,B
1008094,106,5,C,B
1000752,96,4,D,C
1008515,118,7,A,A*
1002099,94,3,E,D
1001711,106,6,A,A*
1002552,108,5,C,A
1009733,101,4,E,C
1002202,120,8,A,A*
1002469,99,3,U,D
1003368,114,6,A,A*
1004231,111,6,A,A*
1000358,93,5,E,C
1002226,115,6,A,A*
1006442,106,6,C,A
1002535,106,4,B,A
1008211,107,5,D,B
1004064,105,5,C,B
1008361,108,7,C,A
1009342,113,5,B,A*
1007430,96,1,E,E
1002480,115,7,B,A*
1009907,88,4,E,D
1008108,113,7,C,A*
1006582,107,6,A,A*
1007335,97,1,D,D
1001911,103,4,C,B
1005506,101,3,E,D
1004466,103,4,C,B
1005016,104,4,D,C
1004175,109,6,A,A*
1002027,114,6,B,A*
1001966,112,8,A,A*
1003804,100,5,D,B
1006271,102,5,B,A
1004308,92,2,D,D
1003722,97,3,D,C
1001961,113,6,B,A*
1000482,117,8,B,A*
1002836,94,4,U,D
1006919,101,4,D,C
1008960,105,5,B,A
1007400,110,6,C,A
1004783,98,4,C,B
1009612,107,6,C,A
1007602,101,4,D,C
1009471,103,5,C,B
1009614,108,6,C,A
1001536,111,5,E,B
1008864,99,4,D,C
1003320,103,4,C,B
1004402,103,3,C,B
1005013,101,3,C,C
1009088,102,4,C,B
1009986,119,7,A,A*
1004698,104,7,C,A
1006667,106,4,C,B
1004723,112,6,C,A
1001332,99,4,D,C
1001664,108,8,B,A*
1006983,105,5,B,A
1001906,103,4,B,B
1000292,116,5,C,A
1008608,94,3,E,D
1008239,91,4,D,C
1007869,93,3,C,C
1003635,106,6,D,B
1007683,120,7,A,A*
1003458,119,8,A,A*
1003670,110,7,C,A*
1002175,107,6,B,A*
1006441,87,1,E,E
1004579,101,5,C,B
1003339,101,3,C,C
1007191,103,4,D,C
1000746,105,5,C,B
1003086,100,4,D,C
1009756,91,2,E,E
1003594,112,6,B,A*
1004548,97,2,E,D
1008188,105,5,C,B
1007123,120,9,A,A*
1003841,98,3,E,D
1007519,92,1,U,E
1009175,104,4,D,C
1007346,112,7,A,A*
1002676,118,8,A,A*
1009257,94,3,E,D
1008104,116,7,A,A*
1002115,100,5,D,B
1006962,107,5,C,A
1002826,120,9,A,A*
1008753,94,3,U,E
1009496,109,4,C,B
1003388,107,6,D,B
1006991,112,7,B,A*
1008379,111,5,B,A*
1009065,110,6,C,A
1000306,104,5,E,C
1001577,110,5,B,A
1001661,104,4,D,C
1000294,116,5,B,A*
1007638,102,3,C,B
1004385,110,6,B,A*
1003015,100,5,C,B
1009861,112,6,A,A*
1005842,101,4,D,C
1009192,95,2,U,E
1008869,107,7,A,A*
1003124,97,3,E,D
1009595,91,4,E,D
1002706,98,4,E,C
1003137,115,6,B,A*
1006719,92,2,U,E
1002821,120,8,A,A*
1002237,111,6,C,A
1005675,110,4,C,B
1002752,105,4,D,B
1008913,107,5,C,A
1009059,106,5,D,B
1002119,107,5,A,A*
1007437,107,6,B,A*
1003532,106,6,C,A
1002520,104,4,D,C
1003738,108,4,C,B
1008683,105,4,C,B
1005677,106,6,C,A
1006930,111,4,D,B
1002035,80,1,U,U
1007692,107,6,C,A
1006341,104,5,C,B
1007435,103,6,C,A
1001105,98,4,D,C
1005579,115,6,B,A*
1007409,108,6,A,A*
1003502,100,3,D,C
1000856,115,5,C,A
1008986,93,3,C,C
1008554,93,3,U,E
1009446,92,3,E,D
1001524,111,7,B,A*
1005494,115,8,C,A*
1000619,111,6,A,A*
1008391,111,6,B,A*
1003754,112,6,C,A
1001008,108,5,D,B
1002875,114,6,C,A*
1005497,110,5,B,A
1003810,107,6,C,A
1009264,113,7,C,A*
1006685,108,5,A,A*
1000028,109,5,D,B
1006828,110,7,A,A*
1007811,105,3,D,C
1001324,100,2,D,C
1005226,103,4,C,B
1002408,96,4,D,C
1007304,103,3,D,C
1008005,98,4,E,C
1009353,98,4,E,C
1005301,102,4,E,C
1005208,90,3,U,E
1003629,107,5,D,B
1007340,107,4,E,C
1008786,98,4,D,C
1006309,109,6,D,B
1006316,111,5,B,A*
1005213,90,2,U,E
1003410,101,5,E,C
1000079,97,3,U,D
1001848,100,4,C,B
1002381,112,6,C,A
1000830,102,4,D,C
1000035,105,5,E,C
1008773,87,1,U,U
1008088,112,4,A,A*
1006599,96,3,E,D
1008272,104,4,D,C
1005087,109,6,C,A
1005582,118,5,B,A*
1002029,98,3,E,D
1004863,84,1,U,U
1006075,108,5,C,A
1002068,116,7,A,A*
1006421,120,8,A,A*
1009366,102,4,C,B
1002663,104,4,D,C
1002362,113,5,C,A
1003721,94,5,D,C
1006101,108,6,B,A*
1001780,109,6,C,A
1000038,117,7,B,A*
1000729,120,9,A,A*
1004252,107,5,B,A
1001262,94,4,D,C
1000425,110,5,B,A
1002159,88,2,E,E
1001755,100,3,C,C
1008721,101,5,D,B
1009356,101,4,D,C
1004192,109,5,C,A
1000021,103,2,E,D
1006277,115,8,B,A*
1006552,107,4,B,A
1002553,106,5,C,B
1000601,105,4,D,B
1002925,105,4,B,A
1008102,115,7,C,A*
1002166,101,4,D,C
1008471,103,5,E,C
1005583,101,4,D,C
1004363,94,3,D,C
1001717,99,2,D,C
1002620,97,4,D,C
1000471,117,5,D,A
1002147,107,5,C,A
1000655,107,5,C,A
1001618,110,5,C,A
1003607,100,5,B,A
1009030,106,5,B,A
1002376,105,5,C,B
1001019,109,6,B,A*
1001472,101,5,D,B
1008862,87,1,U,U
1007510,103,3,C,B
1001693,118,7,B,A*
1002838,117,6,B,A*
1005362,115,5,C,A
1005948,117,6,B,A*
1001052,107,6,B,A*
1008285,102,4,C,B
1008304,97,4,D,C
1005160,104,4,D,C
1005735,110,5,C,A
1001613,116,7,C,A*
1004132,109,6,C,A
1001522,104,4,C,B
1001766,109,5,B,A
1000981,110,6,C,A
1008662,91,3,D,D
1006502,86,1,U,U
1004999,98,4,E,C
1000627,100,1,U,E
1007019,103,3,D,C
1005783,105,4,D,B
1006947,105,5,D,B
1004938,111,7,B,A*
1001598,109,5,C,A
1008334,103,5,C,B
1000187,110,5,D,B
1006111,95,4,E,D
1007897,115,7,B,A*
1007641,105,6,D,B
1001685,114,6,B,A*
1009739,95,3,D,C
1008579,95,4,E,D
1005129,112,5,A,A*
1003363,103,5,A,A*
1004293,95,3,C,C
1003882,98,4,E,C
1009096,117,6,C,A*
1005625,97,3,E,D
1004275,115,6,A,A*
1002591,97,4,C,B
1002121,116,4,B,A*
1008103,103,3,D,C
1006594,109,7,C,A*
1002234,102,5,D,B
1009462,106,5,D,B
1001511,104,5,C,B
1006381,98,3,E,D
1004494,110,5,C,A
1005234,103,4,E,C
1000814,104,3,C,B
1007176,98,3,D,C
1002940,82,1,U,U
1008112,101,4,C,B
1003776,120,9,A,A*
1003645,111,6,B,A*
1007328,106,5,C,B
1001176,102,4,C,B
1008650,108,5,C,A
1005734,108,6,D,B
1007928,95,3,D,C
1003799,116,8,A,A*
1003231,114,6,C,A*
1009657,109,5,A,A*
1002796,114,6,C,A*
1002501,106,4,C,B
1001340,107,6,B,A*
1005685,111,5,B,A*
1004428,101,5,C,B
1003743,102,3,D,C
1008598,106,5,B,A
1009999,118,8,B,A*
1003935,92,3,D,D
1002495,96,2,U,E
1002210,103,4,D,C
1007560,102,4,C,B
1000127,107,3,C,B
1000213,112,6,C,A
1006511,102,4,C,B
1002784,119,6,B,A*
1003682,95,3,U,D
1000394,101,3,D,C
1000445,103,5,D,B
1000753,89,2,D,D
1007349,97,3,D,C
1007107,118,6,A,A*
1001363,109,4,C,B
1005252,103,6,C,A
1004996,97,3,U,D
1002786,97,4,C,B
1005825,102,3,D,C
1005604,105,5,D,B
1009833,113,7,B,A*
1000906,110,5,C,A
1006528,95,4,D,C
1004919,109,6,C,A
1007578,110,6,C,A
1000002,114,6,A,A*
1000583,120,6,A,A*
1003876,99,4,E,C
1009255,96,2,E,D
1008301,95,4,E,D
1008918,103,4,D,C
1000679,109,5,C,A
1003839,120,5,B,A*
1003164,106,4,C,B
1003888,96,4,E,D
1005908,105,5,D,B
1002681,93,2,U,E
1003031,120,8,A,A*
1007261,86,1,E,E
1007505,104,5,D,B
1006577,117,8,A,A*
1005150,106,4,C,B
1009596,103,3,D,C
1008172,103,4,D,C
1007103,103,4,C,B
1004285,112,7,B,A*
1003961,89,2,U,E
1003741,120,8,C,A*
1005181,95,2,D,D
1000924,102,3,C,B
1006689,97,5,D,C
1003361,107,5,B,A
1002318,94,1,U,E
1003139,112,5,B,A*
1007198,120,8,A,A*
1008134,96,2,E,D
1004249,109,5,C,A
1001050,101,3,C,C
1003395,106,6,B,A*
1004978,106,5,B,A
1002575,97,3,D,C
1005458,109,5,C,A
1004729,120,7,B,A*
1008189,109,5,C,A
1003564,107,6,B,A*
1003132,96,3,E,D
1003063,102,3,E,C
1005081,111,5,B,A*
1003553,119,8,A,A*
1008977,110,4,B,A
1001867,106,4,D,B
1003107,102,5,D,B
1002463,91,4,D,C
1007503,110,5,B,A
1005723,106,6,B,A*
1005790,105,3,D,C
1002231,105,4,D,B
1008551,106,6,B,A*
1007275,100,6,D,B
1006133,104,5,C,B
1002721,120,8,A,A*
1008286,103,4,D,C
1004924,104,3,D,C
1000726,99,4,D,C
1002793,114,8,C,A*
1001478,105,5,D,B
1001873,98,5,C,B
1008329,120,7,B,A*
1008622,112,7,B,A*
1001246,100,2,C,C
1007252,93,3,U,E
1007254,111,6,C,A
1001861,100,3,C,C
1002687,113,6,B,A*
1003123,87,1,U,U
1007834,112,5,A,A*
1009809,95,3,E,D
1001182,109,5,C,A
1006402,112,5,E,B
1007150,95,2,E,D
1006707,105,4,C,B
1001036,109,5,C,A
1008572,103,4,C,B
1003276,110,6,B,A*
1004936,120,6,B,A*
1008288,95,2,U,E
1009913,120,8,A,A*
1007175,115,4,D,B
1002410,99,5,E,C
1002523,92,4,E,D
1009980,105,4,C,B
1008496,112,5,A,A*
1002464,107,5,C,A
1009452,113,6,B,A*
1005501,100,1,E,D
1001830,107,4,C,B
1008366,90,3,D,D
1005177,106,5,C,B
1008431,115,6,C,A*
1009259,105,5,C,B
1004878,80,1,U,U
1008779,109,4,D,B
1008738,103,6,C,A
1000411,108,4,B,A
1004039,118,6,B,A*
1004306,95,3,D,C
1001646,106,5,B,A
1009605,115,6,A,A*
1006875,89,1,U,U
1007520,109,4,D,B
1008258,98,2,E,D
1004559,102,5,C,B
